6430.97,17.22287209,6430.98,1.21626031
6430.97,17.22287209,6430.98,1.20821313
6430.97,2.5,6430.98,1.20821313
6430.97,2.49769,6430.98,1.20821313
6430.97,2.4867876,6430.98,1.20821313
6430.97,2.4867876,6430.98,1.20047695
6430.97,2.4867876,6430.98,1.1990828900000001
6430.97,2.4867876,6430.98,1.02128218
6430.97,2.4867876,6430.98,1.0138539
6430.97,2.4867876,6430.98,0.98290916
6430.97,2.4867876,6430.98,0.96803093
6430.97,2.4867876,6430.98,0.8906690899999999
6430.97,2.4867876,6430.98,0.8751967199999999
6430.97,2.4844776,6430.98,0.8751967199999999
6430.97,2.482480921888984,6430.98,0.8751967199999999
6430.97,0.35396186188898415,6430.98,0.8751967199999999
6430.97,0.35396186188898415,6430.98,0.8442519799999999
6430.97,0.35396186188898415,6430.98,0.8128214099999999
6430.97,0.35396186188898415,6430.98,0.8028214099999998
6430.97,0.35396186188898415,6430.98,0.7974380899999999
6430.97,0.34366152188898413,6430.98,0.7974380899999999
6430.97,0.34366152188898413,6430.98,0.7953477699999999
6430.97,0.34135152188898416,6430.98,0.7953477699999999
6430.97,0.34135152188898416,6430.98,0.7803380299999999
6430.97,0.34135152188898416,6430.98,0.7654597999999999
6430.97,0.34135152188898416,6430.98,0.7505815699999999
6430.97,0.33973421261906117,6430.98,0.7505815699999999
6430.97,7.5,6303.48,0.2568469773809388
6430.97,7.243153022619061,6430.98,0.7505815699999999
6430.97,7.243153022619061,6430.98,0.7141286699999999
6430.98,0.2858713300000001,6430.98,0.00310995
6430.98,0.28276138000000006,6430.98,0.43
6430.97,7.243153022619061,6430.98,0.14723861999999993
6431.01,0.43734763000000004,6430.98,0.00310995
6431.01,0.43423768000000007,6430.98,1.0
6430.97,7.243153022619061,6430.98,0.5657623199999999
6431.01,2.1787652,6430.98,0.00310995
6431.01,2.17565525,6430.98,0.00310995
6431.01,2.1725453000000003,6430.98,0.00310995
6431.01,2.1694353500000005,6430.98,0.00310995
6431.01,2.1663254000000007,6430.98,0.00310995
6431.01,2.163215450000001,6430.98,0.00310995
